Id,C,Y_c,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
a746,1,AA,AA-,20.66563489,20.81212581,20.22362811,19.63632864,8.3854887,0.582642246,0.249735134,35,1.196854719,12.42663711,11.55345188,0.199915119,0.362972382,0.180837371,-0.004247525,0.137767087,0.011875822,22.78130872,0.002434931,0.002860019,0.016118287,0.137014013,0.108064038,0.415448758,0.151066343,0.110875262,0.584551243,0.264382414,0.267726839,0.464865505,0.642745278,0.362972382,0.542535883,0.228720293,0.205853805,0.738829815,0.098529329,0.957927206,1.020345256,0.461529016,0.507123923,0.064551104,0.017675388,0.087803526,1.79912326,-0.01371369,0.163161628,19.34943804,38.23159755,36.78999464,0.432397102,0.167653884,0.265007194,0.081774038,0.180320813,2.248825689,1.157764421,14.52189192,4.252150368,20.57317391,20.82021083,20.00107751,19.7422782,8.384347278,0.262245992,0.778217479,34,1.349370968,12.43586355,-33.64487117,0.200509582,0.257331208,0.155975066,-0.002824125,0.137767087,0.012824277,22.78130872,0.00719307,0.008156438,0.057404761,0.118111347,0.108064038,0.454900163,0.125304417,0.088278148,0.545099837,0.329595746,0.267939474,0.572809702,0.564341114,0.257331208,0.579278081,0.251368794,1.590801748,0.552773948,0.165541546,0.738379516,1.159182188,0.669993902,0.658727263,0.109046729,0.054006443,0.118142291,1.295373817,-0.097256598,0.163161628,19.33306149,21.68407395,20.45072018,0.41114042,0.177990527,0.177097762,0.060266071,0.591648056,2.313924151,1.280226371,18.67343346,4.124583702,2003,6,2002,6
a747,1,AA-,A+,24.08038913,23.87883172,23.14756329,23.60302128,9.660103028,1.238714505,0.237261786,35,0.534285192,13.70007316,-12.7372559,0.148882763,0.080556393,0.076301453,0.004741575,0.068142567,0.010249172,8.784501357,0.015342813,0.016238195,0.2176801,0.055140491,0.041888464,0.28501136,0.070483304,0.043327357,0.71498864,0.214528056,0.184744748,4.732790724,0.288556438,0.080556393,0.364458987,0.252803405,1.317600678,0.541986538,0.568509696,0.725360022,0.895069061,2.256905262,1.571278924,0.893287303,0.230203281,0.471297037,0.405592872,-0.124522494,0.081888298,21.59641382,4.973107251,6.469725115,0.114041328,0.081133969,0.068526156,0.050427169,6.388952586,2.117942614,0.966790194,20.20079358,6.763851193,24.08038913,23.87883172,23.14756329,23.60302128,9.660103028,1.028215987,0.644053554,34,0.583559536,13.61230713,-7.350633107,0.127127393,0.056650763,0.085016314,0.014365154,0.078202544,0.010264847,6.471570588,0.024635338,0.026030793,0.314855931,0.053607869,0.035559728,0.264587912,0.078243206,0.035578217,0.735412089,0.186344705,0.186029392,4.36178155,0.288019055,0.056650763,0.423991059,0.314645458,1.143609018,0.461525407,0.587960886,0.673411174,1.035011689,2.271328296,1.556708688,0.91528382,0.238674868,0.516808011,0.40453197,-0.146429942,0.067880917,20.67463654,3.450990418,1.873600086,0.030211832,0.021510249,-0.025743796,-0.018338623,6.082088314,2.046018752,0.999480316,21.56036501,7.76340979,2003,6,2002,6
a748,0,AAA,AAA,23.67174136,23.38735841,23.14756329,22.73849137,9.660103028,0.803239287,0.066548369,34,0.925510099,13.52630874,11.48525563,0.095826083,0.430862498,0.147818034,0.018619971,0.107453127,0.003380442,12.21756308,0.023112381,0.026254718,0.161852603,0.119686566,0.058140225,0.210148029,0.142798947,0.077264972,0.789851971,0.067349082,0.148438478,0.700358731,0.606726506,0.430862498,0.541209598,0.309671686,0.597206367,0.939614391,0.891927748,1.361112346,0.905237707,0.625088123,0.342607734,0.305581344,0.099989551,0.336587595,1.54275972,0.075064132,0.133239105,21.59641382,6.395621113,10.68525759,0.428307074,0.168441819,0.215362073,0.11255631,3.026053693,1.914493953,0.75247843,8.251827857,16.43832902,23.68881383,23.29748721,23.06032853,22.92653278,9.660103028,0.764195911,0.137687711,33,1.103096362,13.4351863,-33.64487117,0.080883694,0.358983191,0.125829284,0.024646766,0.081796747,0.006552521,8.945556245,0.034337561,0.037594568,0.28384577,0.086635041,0.043143292,0.186063865,0.120972602,0.063806404,0.813936136,0.065091263,0.109822239,0.793012066,0.533399126,0.358983191,0.546281013,0.350186023,0.50098127,0.890787161,1.502003481,1.370834105,0.914989046,0.835740626,0.349627301,0.525141424,0.109345424,0.399950435,1.143159296,0.069157185,0.111422733,21.41858677,3.664479345,5.238144565,0.21088645,0.098399802,0.049554587,0.034196401,4.700839656,1.816044238,0.676159274,8.866138046,20.95859463,2003,6,2002,6
a749,0,A,A,20.89541424,20.77294339,20.08217038,20.30947466,6.998509642,0.402034232,0.09284032,34,0.221180288,13.77443375,-7.295468747,0.06072888,0.091484889,0.049277361,0.021934524,0.03900392,0.007174802,6.232683828,0.030044104,0.030471975,0.681494856,0.014041488,0.026928239,0.166016787,0.044085591,0.030436616,0.833983213,0.121931196,0.028016381,5.675061554,0.443417343,0.091484889,0.564688741,0.125087977,0.828787078,0.79766196,0.681579936,0.911705336,1.026172778,1.185319585,0.746447862,0.508763886,0.170741266,0.449156613,0.796678331,-0.029224468,0.052766036,19.14257594,1.640167459,4.514308196,0.167834411,0.093413723,0.060940002,0.038337214,10.30240866,2.972836932,0.884731693,7.236631451,8.115577947,20.77493526,20.71764422,19.92216553,20.21940381,6.954638865,0.486432204,-0.219688461,33,0.262989836,13.76300535,-5.38789299,0.025204262,0.089021807,0.039675526,0.024343793,0.032999474,0.008989258,2.204269004,0.033863093,0.033899778,0.969032692,0.00108216,0.010742882,0.154254683,0.034945254,0.011376325,0.845745317,0.11930943,0.002397528,5.118585705,0.426232748,0.089021807,0.601499629,0.138919071,0.40203951,1.050541037,1.379943938,1.220025901,0.93010448,1.289328531,0.56561669,0.780519323,0.124051081,0.480240001,0.742866984,0.053044803,0.047439462,18.59300981,1.171645058,1.710822135,0.039616001,0.022730364,-0.027642596,-0.01679561,12.81789826,2.972771987,0.944319197,7.28583402,13.90265423,2003,6,2002,6
a750,0,A,A,19.13911236,18.85606716,18.87243086,17.76196197,7.189167738,0.38954452,0.303393507,34,0.309345417,12.17252753,2.32504908,0.069563605,0.468673626,0.108662576,-0.004217875,0.070012353,0.011463745,15.83892029,0.010996408,0.011977634,0.11834535,0.081921547,0.053279946,0.456797078,0.092917955,0.070711288,0.543202922,0.363879124,0.080591916,0.987971749,0.701802582,0.468673626,0.441843938,0.243351392,6.594744868,1.669753309,0.118927501,2.206775101,0.680751177,0.276727515,0.273140603,0.064551104,0.117580734,0.117580734,2.346229512,0.252461003,0.066027697,18.48932165,9.881642965,8.198318272,0.254792715,0.059642648,0.282793695,0.087854619,1.43608828,1.292849162,0.75348573,6.564932105,14.39969072,19.18447907,18.71905289,18.80007556,18.04236419,7.096721378,0.336880697,-0.186586606,33,0.182961555,12.17252753,2.723294181,0.060067466,0.396443038,0.1097089,0.005879659,0.053331685,0.010504742,12.72211449,0.022610486,0.024113492,0.266190509,0.062330506,0.040897334,0.452791054,0.084940991,0.065136889,0.547208946,0.367850063,0.057479496,2.561947865,0.680856643,0.396443038,0.45030224,0.187591674,14.43857375,1.313620234,0.105222834,1.616945804,0.749523857,0.381072522,0.424111727,0.064551104,0.205915102,0.275739116,2.133388107,0.17814883,0.05733364,18.45045939,4.852124883,3.675129926,0.118997254,0.037977183,0.063653888,0.032355101,4.003027176,1.366759673,0.627867464,5.460028217,13.87969076,2003,3,2002,3
a751,1,A-,BBB+,21.2096341,20.93661626,20.52120138,20.51175013,8.244596756,0.856681176,0.617339609,34,0.478836917,12.6920195,-5.18739456,0.096938302,0.082584053,0.100431926,0.024680568,0.074184507,0.003641449,2.45971087,0.029465154,0.031615231,0.302291098,0.068007627,0.048698197,0.157360711,0.097472781,0.063985714,0.842639289,0.059887929,0.103031497,2.068748728,0.502362797,0.082584053,0.649079843,0.541446612,1.267682355,0.437203131,0.709723672,1.035798907,0.985302313,0.966702428,0.579387933,0.411205332,0.209251526,0.449144908,1.009496063,0.010419735,0.085335712,19.29093819,3.408498259,4.94492671,0.177772538,0.088466229,0.152033215,0.099408029,5.876041157,1.303150335,0.761079209,8.157493252,24.15693708,21.26444402,20.96465944,20.47072178,20.66267455,8.277411999,0.668427299,-0.124695268,33,0.386353638,12.68724744,-3.945252865,0.072996763,0.055857863,0.136159216,0.043331146,0.097383183,0.004413047,1.707996687,0.049286853,0.053697476,0.375018189,0.08213838,0.033006115,0.191938803,0.131425233,0.044543998,0.808061197,0.060513571,0.134604796,3.136021444,0.452158614,0.055857863,0.639973653,0.485778824,1.555955705,0.462837175,0.675528822,0.900074124,1.04854495,1.194094325,0.723122919,0.488490373,0.249561302,0.542283414,0.825345848,-0.03267239,0.075340423,19.53063791,2.762586948,4.32389023,0.221578762,0.121390016,0.153038159,0.113148646,5.374945554,1.432276252,0.740977824,7.411311596,24.19502125,2003,6,2002,6
a752,0,AAA,AAA,24.08038913,23.87883172,23.14756329,23.60302128,9.660103028,1.255290463,0.304967554,33,2.031374447,14.02270657,6.464015988,0.240344686,0.300107247,0.159563113,-0.000657124,0.137767087,0.004557972,22.78130872,0.004312989,0.005079464,0.027788131,0.137014013,0.108064038,0.379668447,0.155209767,0.122961334,0.620331553,0.22445868,0.274954469,0.765625849,0.3924671,0.300107247,0.250593065,0.118919355,1.637247622,1.091026949,0.352379889,1.238282734,0.805645183,1.455462437,1.14463716,0.403347116,0.240120797,0.472787062,0.646001394,0.107044331,0.163161628,21.59641382,36.99594425,36.78999464,0.242927026,0.147586161,0.122328554,0.081038669,3.230931405,2.151732971,0.917076035,10.97646502,12.6889557,24.08038913,23.87883172,23.14756329,23.60302128,9.660103028,1.341816448,0.33599282,32,2.215710824,13.81279629,9.294021327,0.16622632,0.256009956,0.090408447,0.004550767,0.0758215,0.003824353,22.27548317,0.0088421,0.009571835,0.103927095,0.076237737,0.064682337,0.29684453,0.085079837,0.072580505,0.70315547,0.211764693,0.173579651,0.705866568,0.391414494,0.256009956,0.295526981,0.134374202,1.865107991,0.987198224,0.346102696,1.140444551,0.884107762,1.458418391,1.155065219,0.399771186,0.273160452,0.514801975,0.64315448,0.063496283,0.128412235,21.59641382,10.22477066,12.31144904,0.146459583,0.08913318,-0.010822159,-0.007390431,6.389479388,2.202154611,0.891180593,12.06902068,16.58224877,2003,6,2002,6
a753,0,BBB+,BBB+,19.88219817,20.46140803,19.44778696,18.8390796,5.991464547,0.91227141,-0.0169197,33,0.359713613,14.46994348,8.074493236,0.069006714,0.287515248,0.048532213,0.005045453,0.072071967,0.003862949,2.014300067,0.007210022,0.00745742,0.178532722,0.033174853,0.044691914,0.116038797,0.040384874,0.025042709,0.883961205,0.075653921,0.091415332,1.512463416,0.647645877,0.287515248,0.426625472,0.357989315,1.241273982,1.124374326,0.634857495,1.75133273,0.793579349,0.47723391,0.33278355,0.211270131,0.104044074,0.208465161,1.83805392,0.161931658,0.100460989,18.6833194,6.731216188,7.337111145,0.231417486,0.081540905,0.196571456,0.038810762,2.406887225,2.457417055,1.784627764,11.86388655,31.45860899,20.02659835,20.4938724,19.45669939,19.19284894,6.09356977,0.861748865,0.316879759,32,0.422732593,14.40030263,9.718499746,0.104573397,0.223296236,0.070963106,0.011649437,0.099300572,0.0079865,3.079815206,0.016654643,0.017449975,0.267619717,0.045577852,0.059144892,0.139941783,0.062232495,0.037066596,0.860058217,0.077709289,0.128585609,1.816960453,0.56558258,0.223296236,0.401396886,0.314156305,1.76249248,0.938981164,0.497649889,1.369089155,0.849196891,0.667697615,0.51286246,0.255225946,0.165458526,0.286059921,1.30193347,0.107060242,0.112299957,18.70302376,4.260860338,3.851222163,0.174418955,0.075770633,0.126319697,0.034390918,2.526328726,2.397884349,1.595638618,11.49342871,26.73041722,2003,6,2002,6
a754,0,BBB+,BBB+,21.76526623,21.59728739,19.92990007,21.59144238,7.074116816,1.026196881,-0.000512112,33,0.26297566,14.52317058,-5.516270963,-0.388661682,-0.017461055,-0.003851191,0.048611196,-0.0087085,0.006515417,-5.264544949,0.056318359,0.052800784,-0.945758545,-0.066619744,-0.060170992,0.120422219,-0.010301386,-0.071176963,0.879577781,0.130723604,-0.333623696,17.01317862,0.159555069,-0.017461055,0.31280565,0.224709883,0.7233035,0.585745666,0.503351104,0.755518035,1.309958839,5.158792484,3.503791334,1.763637236,0.199326495,0.648362125,0.189845954,-0.136677073,0.010779748,19.84761987,-0.068382508,3.383677885,0.135031786,0.11348678,0.134354938,0.133571922,-14.59448137,2.058525162,0.845371726,3.208048872,2.667290844,21.81515078,21.7891371,20.28831664,21.57024428,7.021976423,0.846283443,-0.063432909,32,0.213249738,14.76716067,-8.972714132,0.026798715,0.006197765,0.089451196,0.062075772,0.083851859,0.010820523,0.956698691,0.07318147,0.074136369,0.850336533,0.012880303,0.005700453,0.15263612,0.086061774,0.005850689,0.84736388,0.066574347,0.057772896,17.01317862,0.217222274,0.006197765,0.325809458,0.176668788,1.207932025,0.692260789,0.559108834,0.840804744,1.160517207,3.506780154,2.311307189,1.292272267,0.30391207,0.750987182,0.277501859,-0.079926749,0.03422465,20.07076825,1.222320293,3.004362796,0.18257504,0.142915675,0.158190788,0.127091717,8.616759491,2.404256518,0.97432176,3.484372656,6.225638995,2003,6,2002,6
a755,0,A+,A+,21.65265958,21.59179558,20.79540552,21.10044642,8.105005538,0.921229129,-0.043432539,33,0.344527464,13.48679005,-8.960970008,0.073031518,0.10884598,0.05571061,0.011306805,0.039284893,0.005089529,2.437722795,0.016715724,0.017144938,0.400374786,0.025034467,0.030989147,0.128493349,0.041750191,0.032933851,0.871506651,0.086743158,0.055514466,3.937800716,0.424325658,0.10884598,0.529331166,0.429072562,1.414480501,0.521507165,0.552005239,0.913438609,1.051039225,1.294700089,0.874146852,0.482533642,0.232325045,0.466153891,0.737093225,-0.032107606,0.071185591,19.03665716,3.332826661,3.26592482,0.061910016,0.035640008,0.026906499,0.016461407,8.892508662,1.730033522,0.940951209,6.906332122,10.69165887,21.29155129,21.37508103,20.62284006,20.57335604,8.171882006,0.880858301,-0.020854803,32,0.512663883,13.20319902,-33.64487117,0.114121638,0.132365445,0.080592797,0.014736523,0.083000004,0.005905366,3.205514658,0.020168655,0.021369176,0.264165035,0.056180038,0.058472331,0.159333522,0.076348693,0.053786576,0.840666478,0.082984829,0.119199965,1.856421715,0.512368482,0.132365445,0.519854087,0.225575664,1.682896582,0.565393893,0.417997052,0.730082807,1.141471418,0.943601328,0.671172316,0.280548049,0.178850124,0.324901425,1.050728803,-0.09282116,0.094855475,19.24064416,3.995943011,4.414899062,0.153546368,0.074874049,0.007152436,0.003208258,3.708334348,2.781107016,1.08711755,6.908224418,9.312738337,2003,6,2002,6
a756,0,A+,A+,21.90206862,21.93345767,20.87912836,21.45650586,8.012018239,0.974331113,-0.037827334,33,0.501854452,13.92143944,-12.55803362,0.134437107,0.16169232,0.098457105,0.008283302,0.094607066,0.005251386,3.080627706,0.013372413,0.014508598,0.145853984,0.07831115,0.048335014,0.160249657,0.091683563,0.046841388,0.839750344,0.068566094,0.224756884,3.549556391,0.359536254,0.16169232,0.441705718,0.133978376,0.702842614,0.89284767,0.613098356,1.030976185,0.979602697,1.664488952,1.104310019,0.677050657,0.089942292,0.262738508,0.561368629,0.012298769,0.059676136,19.89838801,7.36270303,8.656544917,0.164960572,0.105651266,0.123479847,0.076640537,2.586095612,2.760028707,1.031886882,3.995838534,5.494790869,21.93444462,21.92608677,20.73299212,21.5766876,7.933079772,0.949983774,0.917265753,32,0.712139731,13.993007,-7.144391131,0.140279677,0.108229153,0.096133313,0.021746385,0.088042707,0.004850446,2.777465373,0.02663754,0.028402594,0.300034338,0.062144099,0.042190101,0.142311622,0.088781639,0.042544198,0.857688379,0.053529982,0.20490583,3.264728519,0.300757046,0.108229153,0.439562013,0.270490486,1.199003285,0.693339685,0.473985436,0.950418975,1.044749299,2.142259106,1.577317409,0.747625479,0.16378194,0.385729336,0.430118092,-0.023520709,0.055562226,19.85549824,3.608941041,4.664654642,0.138442459,0.096804914,0.111780655,0.078817838,4.046117888,1.942225361,0.991676975,4.690494129,6.963434486,2003,6,2002,6
a757,1,BBB,BBB-,20.56911017,20.14039061,19.58049548,20.10374888,7.022868086,0.769564723,0.266602796,33,0.280926253,13.11752252,-3.805358286,0.099571828,0.111945059,0.188241656,0.042048711,0.124076716,0.011571279,4.324191857,0.059813985,0.068805471,0.313994401,0.13067981,0.037049861,0.297388772,0.160760159,0.056882296,0.702611228,0.106894978,0.228753557,6.006946081,0.372091797,0.111945059,0.54325638,0.261427265,4.070953224,0.543487187,0.326839843,0.735861428,1.237297567,1.675531538,1.271825581,0.415683273,0.300719371,0.509546923,0.592589482,-0.124999846,0.08427689,19.10418321,3.206801124,4.090686718,0.191765742,0.120411282,0.190001865,0.157877894,4.078495249,1.614802866,0.651342563,3.924442647,6.849836244,20.58244412,20.15270229,19.52601969,20.15519832,7.054449658,0.729457874,0.849348885,32,0.255316782,13.09825264,-2.720852788,0.008687148,0.07524493,0.148212204,0.056537289,0.095417446,0.013196505,0.357262255,0.076818479,0.082584961,0.523845737,0.069824843,0.003020493,0.238641854,0.146643321,0.004642078,0.761358148,0.091998533,0.13066966,7.348005019,0.347696805,0.07524493,0.586841335,0.223572908,1.229262066,0.629056598,0.712707249,0.810194034,1.116758358,1.86736663,1.095382177,0.780686818,0.245625859,0.522304515,0.533029437,-0.072289668,0.064059464,18.48001664,1.929382174,1.258922632,0.019840459,0.012941995,-0.014567414,-0.01460382,5.415945914,1.971427095,0.650677062,4.02377996,8.502035244,2003,6,2002,6
a758,1,AA+,AA,22.46812415,22.61545993,21.97619681,21.52279899,8.904901578,1.341961976,0.445900128,32,0.931312815,13.71055836,8.160587441,0.180018018,0.342748726,0.143528639,0.00446043,0.137767087,0.005920202,13.52403173,0.009569589,0.010900395,0.072685473,0.122087925,0.108064038,0.23577007,0.131657513,0.094768522,0.76422993,0.104112557,0.231366862,0.683942622,0.611446793,0.342748726,0.469454198,0.181099809,0.766600907,1.309667042,0.471075743,1.599299959,0.784891387,0.469013878,0.431973188,0.203492091,0.071548091,0.182372955,1.5736501,0.158292271,0.163161628,20.9901747,14.99841268,20.07653276,0.432397102,0.177990527,0.299159427,0.157877894,1.096565933,2.448909262,1.158742984,6.697126559,9.843267975,22.45151816,22.45230995,21.8629379,21.64157906,8.954415331,0.869690951,-0.113244925,31,0.87684452,13.49789462,-33.64487117,0.187897104,0.264326425,0.151608319,0.011635168,0.137767087,0.004946245,12.62660006,0.016577498,0.018889233,0.119295845,0.122383739,0.104029524,0.241922167,0.138961237,0.103947187,0.758077833,0.102960931,0.220640253,0.916407848,0.555114842,0.264326425,0.567202655,0.216695517,0.914725515,0.878867234,0.523510929,1.121999494,0.949680635,0.697402957,0.526040889,0.275388155,0.120814502,0.312026342,1.2477711,0.035625451,0.163161628,20.87012551,9.145428142,12.38231968,0.42446875,0.177990527,0.072210956,0.032100156,2.056479367,2.368928873,1.000792105,6.13307256,13.10169009,2003,6,2002,6
a759,0,BBB,BBB,19.63781604,19.46446757,18.77656228,19.08854083,6.849066283,0.408156759,0.917265753,32,0.33626669,12.61540128,-29.51235981,0.076642338,0.118850587,0.085384503,0.025159,0.069763872,0.008253997,0.683763875,0.034975317,0.036738528,0.421547778,0.047993492,0.032391495,0.184404526,0.08296881,0.038522572,0.815595471,0.101435716,0.095485148,4.062624771,0.422631871,0.118850587,0.451123139,0.388565048,2.292009019,0.69677327,0.324195648,1.139570559,0.892098791,1.284891319,1.031664308,0.334461078,0.253643412,0.368389076,0.731997231,0.060854748,0.062358823,18.57625758,2.441278856,3.211053881,0.112622172,0.065024453,0.007152709,0.004911426,5.131117684,1.267538362,0.840844552,4.085053473,6.264938418,19.55085165,19.30400755,18.74684418,18.95749208,7.002155954,0.480037475,-0.156859227,31,0.188908848,12.30185159,-33.64487117,0.068562004,0.112733034,0.086180896,0.035066977,0.067329901,0.009406116,2.968824375,0.047106613,0.049022117,0.546601561,0.039074284,0.030683684,0.186859189,0.086180896,0.039274488,0.813140807,0.100678297,0.068212505,6.534779187,0.447531896,0.112733034,0.453405265,0.353061215,2.633809964,0.718320578,0.313536005,1.110337786,0.919904515,1.162257733,0.939812534,0.294665067,0.27092178,0.436680996,0.810059246,0.046407641,0.060285068,18.52800373,1.829486176,2.44436394,0.096216215,0.05315639,0.050706471,0.035856974,6.485691974,1.348836771,0.781262478,3.582614748,8.812902973,2003,6,2002,6
