Id,Y_b,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,BX1,BX2,BX3,BX4,BX5,BX6,BX7,BX8,BX9,BX10,BX11,BX12,BX13,BX14,BX15,BX16,BX17,BX18,BX19,BX20,BX21,BX22,BX23,BX24,BX25,BX26,BX27,BX28,BX29,BX30,BX31,BX32,BX33,BX34,BX35,BX36,BX37,BX38,BX39,BX40,BX41,BX42,BX43,BX44,BX45,BX46,BX47,BX49,BX50,BX51,BX52,BX53,BX54,BX55,BX56,BX57,BX58,BX59,BX60,yy_c,mm_c,yy_b,mm_b
b169,BBB+,21.45627,20.94951,19.87343,21.22636,5.978886,0.5777042,-0.3161585,16,0.7119419,14.97062,-1.108975,0.03995265,0.07115082,0.1882417,0.033569,0.02972126,0.000597969,1.823831,0.03456157,0.0350798,0.7005559,0.01477292,0.008205953,0.5861895,0.04933449,0.01362111,0.4138105,0.5044301,0.04333109,5.434067,0.2053919,0.07115082,0.6924657,0.1411578,1.290072,0.3194252,0.6665561,0.4956168,1.545983,3.568147,2.321398,1.547342,0.4056767,0.7513892,0.2584821,-0.2392504,0.158673,0,7.048779,-2.147633,-0.09902274,-0.06533823,-0.1365195,-0.1560309,6.327757,0.6873353,0.6024438,13.53972,2.667291,21.26861,20.77736,19.80199,21.00633,5.379897,1.094183,0.3831661,15,1.108173,15.39746,-1.100487,0.07283971,0.07801038,0.1882417,0.03754366,0.04304368,0.000458451,3.095861,0.03815786,0.03942706,0.5424087,0.03219105,0.01680447,0.5861895,0.07034891,0.02746456,0.4138105,0.5044301,0.08537498,3.009047,0.2307047,0.07801038,0.6924657,0.1071652,1.367772,0.3194252,0.6242636,0.4956168,1.545983,3.121505,2.052958,1.281587,0.399269,0.7513892,0.299891,-0.2392504,0.1631616,0,8.92414,-1.63974,-0.0801132,-0.06163071,-0.1261697,-0.1560309,4.521616,0.6873353,0.6118599,15.27833,2.667291,2017,6,2016,6
b170,AA+,24.08039,23.87883,23.14756,23.38187,7.308543,1.267445,0.1111457,9,0.7462069,16.5079,8.405836,0.0940736,0.3275136,0.08288481,0.004239147,0.09908549,0.00262419,18.61703,0.00640257,0.00692383,0.07837874,0.07528501,0.05283499,0.1254738,0.08168758,0.04355797,0.8745262,0.04378617,0.1625401,1.045522,0.5618262,0.3275136,0.4175239,0.2965935,0.3712158,1.206708,0.634088,1.71552,0.7378391,0.6354572,0.4772753,0.3026346,0.05550346,0.2565263,1.282199,0.1918635,0.07936135,21.59641,12.94555,15.53468,0.2576128,0.1128792,0.2179265,0.07872313,2.551543,2.050909,1.212981,10.03834,8.213918,24.08039,23.87883,23.14756,23.38447,7.257708,1.470348,0.4683856,8,0.710547,16.5079,15.43855,0.05091971,0.3013291,0.04188309,0.004365758,0.06312421,0.001800775,9.383782,0.005533589,0.005736688,0.1351731,0.03540346,0.02766841,0.08601723,0.04093705,0.0179434,0.9139828,0.04508018,0.100431,1.182173,0.5435722,0.3013291,0.4436935,0.2771958,0.3461376,1.23864,0.9099911,1.713659,0.7759067,0.662537,0.4396261,0.4000558,0.0677215,0.3161577,1.190927,0.170542,0.0563286,21.59641,7.568883,16.26887,0.2854442,0.1302846,0.2610889,0.07728248,4.89537,2.518949,1.541983,13.90659,16.0463,2017,6,2016,6
b171,AA,23.48114,23.40177,22.52505,22.99599,8.593413,0.6147688,-0.08097504,9,0.8151892,14.80835,-11.93669,0.05840074,0.1627858,0.06878972,0.01105268,0.05350916,0.001144189,22.78131,0.01229138,0.01287916,0.2121793,0.04563784,0.02242442,0.2257809,0.05792922,0.02427676,0.7742191,0.1678517,0.1096672,1.96671,0.3843959,0.1627858,0.461779,0.262289,0.6378915,0.7661976,1.065393,1.038615,0.9836035,1.495163,0.7753899,0.8260949,0.1656492,0.4743785,0.6244205,0.01150943,0.0511972,20.61235,5.596581,5.470002,0.08243989,0.05075034,-0.00068892,-0.000459134,7.465708,2.175622,0.9236989,7.179033,10.12379,23.3444,23.28239,22.40693,22.84745,8.5413,0.9067755,0.1720358,8,0.9774417,14.74109,-9.904207,0.04716226,0.1697472,0.0685452,0.01283551,0.05464325,0.00106063,19.27823,0.01396398,0.01460935,0.2401834,0.04417485,0.01844679,0.2232995,0.05813884,0.01962686,0.7767005,0.1651607,0.1060189,1.591328,0.3916173,0.1697472,0.4865139,0.2731279,0.8253152,0.6736892,0.9295497,0.9268332,1.033692,1.455137,0.8051171,0.7483963,0.1900204,0.5037646,0.6437022,-0.02306931,0.04893066,20.94596,4.908714,7.397338,0.1380073,0.08396123,0.06100678,0.03948979,7.819525,2.213326,0.9398751,7.96213,11.82339,2017,6,2016,6
b172,BB+,19.2241,18.54968,18.97638,17.76196,5.883322,1.528009,-0.0719289,8,1.511125,12.66635,0.7936936,-0.09353154,-0.04415903,-0.04170263,0.007082149,-0.03428904,0.003793854,-0.1262662,0.01452912,0.01266531,-0.1095467,-0.1160399,-0.07300862,0.268114,-0.04766605,-0.1433089,0.731886,0.4007434,-0.09604405,0.2809232,0.7018026,-0.04415903,0.1387059,0.4035749,1.57366,1.951032,0.5298726,2.465251,0.4935627,0.2767275,0.2424927,0.09736015,0.07388541,0.1208367,2.34623,0.3443797,-0.05956117,18.25868,-1.153352,-2.147633,-0.09902274,-0.04400553,-0.1818867,-0.1033075,-2.056774,0.6873353,0.5094494,3.970145,8.377466,19.19712,18.77582,18.99111,17.76196,5.986452,1.423153,0.9172658,7,1.598511,12.78936,0.9863289,-0.002921753,0.02884387,0.02103548,0.01075343,0.004758446,0.002015377,-0.004002875,0.01382477,0.01373449,1.906435,-0.006573134,-0.002377802,0.3233776,0.007251632,-0.00362365,0.6766224,0.3161259,-0.005299925,0.2809232,0.7018026,0.02884387,0.1485422,0.2882421,14.43857,1.951032,0.1176245,2.465251,0.4935627,0.2767275,0.2424927,0.0645511,0.1364291,0.2054102,2.34623,0.3443797,0.01128799,18.26649,1.52158,-2.147633,-0.09902274,-0.04214255,-0.1818867,-0.07307225,14.88127,0.6873353,0.6561897,4.039667,31.45861,2017,6,2016,6
b173,A,21.72204,21.76417,20.93421,21.11538,8.15737,1.074143,0.4443138,8,0.9191317,13.6068,34.07202,0.1115168,0.2155265,0.07768631,0.01120631,0.08022278,0.000458451,4.913799,0.01126808,0.01205975,0.1465037,0.06564521,0.05072128,0.1310454,0.0769133,0.04862884,0.8689546,0.05413209,0.1505391,1.304078,0.4548309,0.2155265,0.4366801,0.536652,1.431701,0.663957,0.5361223,1.432955,0.7618113,1.139287,0.7802891,0.4183304,0.2208216,0.4478597,0.8342931,0.1536556,0.08165725,19.64779,6.894368,8.717839,0.1663837,0.09070726,0.1009165,0.05274694,5.527149,1.200251,1.043029,5.333102,13.84209,21.68168,21.75989,20.81219,21.1384,8.18228,1.195475,0.04851214,7,0.7063797,13.57761,-33.64487,0.04725773,0.1727609,0.04025363,0.0140298,0.04258918,0.000458451,1.843132,0.0140811,0.01444667,0.3575204,0.02530434,0.01980865,0.08520838,0.03938545,0.01831856,0.9147916,0.04582293,0.06527946,1.96171,0.4191621,0.1727609,0.4506786,0.5414466,1.707777,0.5556222,0.5636697,1.319927,0.810928,1.336698,0.8861924,0.4995198,0.2732463,0.5453121,0.7216506,0.1188397,0.05080809,19.88973,2.858699,9.554187,0.2242456,0.1302503,0.1666528,0.08951669,12.52785,1.248252,1.081343,6.295195,21.7983,2017,6,2016,6
b174,A,20.66327,20.31284,20.46053,18.96776,6.311735,0.8138204,-0.09025447,8,0.4437634,14.00111,1.84517,0.06053345,0.1782973,0.0804894,-0.004247525,0.05632003,0.004826381,5.053971,0.002363607,0.002542234,1.53E-05,0.07995476,0.04942526,0.1403018,0.07995598,0.07016767,0.8596982,0.0603458,0.06897675,0.5064574,0.7018026,0.1782973,0.4347481,0.1569089,14.43857,1.951032,0.3133827,2.465251,0.5548902,0.2767275,0.2424927,0.0645511,0.01767539,0.08780353,2.34623,0.3443797,0.07619676,18.96806,38.2316,36.78999,0.4323971,0.08282434,0.2991594,0.1022419,0,1.999355,0.7043879,4.387328,6.128021,20.6141,20.34425,20.40693,18.93805,6.320768,0.9000171,0.3139875,7,0.5111644,14.02348,2.253219,0.0735705,0.1425142,0.09683937,-0.004247525,0.0726417,0.005378473,5.821866,0.002363607,0.002542234,0.001130588,0.09503549,0.05980451,0.1499751,0.09514306,0.07832945,0.8500249,0.05483205,0.08926156,0.4503114,0.7018026,0.1425142,0.4740387,0.1736644,0.1825767,1.951032,0.2710893,2.465251,0.6029026,0.2767275,0.2424927,0.0645511,0.01767539,0.08780353,2.34623,0.3386419,0.08771784,19.1119,38.2316,36.78999,0.4323971,0.116825,0.2991594,0.1087706,0,2.040156,0.7634997,4.529299,6.797602,2017,6,2016,6
b175,AA-,21.55002,21.7977,20.65858,21.02228,8.006368,1.097232,-0.3514367,7,0.9830805,13.79133,-16.63355,0.08018439,0.1279739,0.06741608,0.007985761,0.0686781,0.001241964,8.335275,0.008955253,0.009373849,0.1670414,0.04465572,0.03269965,0.2715326,0.05361097,0.02552575,0.7284674,0.2179216,0.1395052,1.471508,0.4100637,0.1279739,0.4870795,0.2553999,0.6006014,0.9740969,0.6778537,1.308215,0.8328668,1.327353,0.857432,0.5812135,0.1370172,0.4187675,0.6950983,0.1083689,0.08490588,19.32528,7.528104,6.804683,0.1128797,0.06659183,-0.01923943,-0.008859978,4.848919,2.072381,1.281046,4.846884,11.32776,21.53497,21.71167,20.59269,21.04111,8.050065,1.278336,-0.1418087,6,1.608347,13.66161,-11.53639,0.08156792,0.1006146,0.07085054,0.007985256,0.06898365,0.001174197,7.935395,0.008969271,0.009429835,0.1551495,0.04884122,0.03160296,0.2752967,0.05781049,0.02648428,0.7247033,0.2174862,0.1495394,0.9793317,0.3897358,0.1006146,0.4931713,0.2594643,0.4984755,1.068996,0.929297,1.443544,0.7947898,1.360193,0.8116121,0.7542286,0.1398347,0.4665285,0.6386346,0.1402993,0.08037922,19.04937,7.899253,4.844149,0.06741849,0.04114309,-0.1046106,-0.05350002,5.518175,1.98776,1.193272,5.519339,12.7627,2017,6,2016,6
b176,AA-,21.59444,21.41722,21.04356,20.73537,6.030685,0.5327076,-0.2895035,7,0.9859251,15.38653,2.465394,0.07910556,0.3271549,0.1012637,0.005002564,0.07509114,0.001109511,2.459197,0.006327205,0.006902334,0.07057591,0.08332385,0.04559991,0.2632773,0.08965105,0.05444158,0.7367227,0.1736263,0.1210725,0.745264,0.5764438,0.3271549,0.2367035,0.3399152,1.716259,1.503495,0.630519,2.27773,0.5516096,0.4000897,0.4506384,0.2841361,0.1331681,0.239944,1.360962,0.3319131,0.070185,19.09753,16.00449,9.045677,0.1006692,0.04263907,0.04474853,0.02262854,2.828935,1.121081,0.8375935,6.07903,7.09985,21.52124,21.18381,21.03254,20.57081,6.040255,0.5358098,-0.2503792,6,1.369252,15.14356,1.979515,0.1060779,0.3064739,0.1378872,0.004170139,0.08861595,0.001019588,3.261546,0.005598923,0.006352173,0.04508697,0.1185816,0.0650707,0.2834576,0.1241805,0.09118576,0.7165424,0.1592771,0.1379479,0.4602469,0.6134239,0.3064739,0.2529285,0.3092069,0.8018116,1.951032,0.9527028,2.465251,0.5390248,0.2974234,0.3227291,0.3074649,0.07663127,0.1728295,1.586813,0.3443797,0.08186469,19.68262,24.62745,30.11387,0.300904,0.1163223,0.2486085,0.1346767,1.756449,1.069189,0.713606,5.1145,6.550811,2017,6,2016,6
b177,AA,20.4088,20.12221,20.06689,19.16951,7.516433,0.965068,-0.1790672,11,2.438565,12.60577,1.305051,0.2204294,0.523876,0.1882417,-0.004247525,0.1377671,0.01121397,1.848538,0.002363607,0.002542234,8.27E-06,0.137014,0.108064,0.3343858,0.1607602,0.1284224,0.6656142,0.05862026,0.2749545,0.2809232,0.7018026,0.523876,0.1350945,0.01132995,0.1825767,1.951032,0.1371847,2.465251,0.4935627,0.2767275,0.3584602,0.0645511,0.01767539,0.08780353,2.34623,0.3443797,0.1631616,19.26493,38.2316,36.78999,0.4323971,0.1779905,0.2991594,0.1578779,0,5.06956,0.7508173,21.56501,31.45861,20.29328,20.04138,19.93853,19.0848,7.533159,0.7224207,-0.2841803,10,3.157831,12.50822,1.336843,0.2010605,0.523876,0.1882417,-0.004247525,0.1377671,0.012119,1.482998,0.002363607,0.002542234,8.89E-05,0.137014,0.108064,0.3064459,0.1607602,0.1284224,0.6935541,0.07234252,0.2594403,0.2809232,0.7013483,0.523876,0.1198858,0.01132995,1.226572,1.951032,0.1507747,2.465251,0.4935627,0.2767275,0.3700334,0.0645511,0.01767539,0.08780353,2.34623,0.3443797,0.1605309,19.01592,38.2316,36.78999,0.4323971,0.1329339,0.1718138,0.0660117,0.002724482,5.06956,0.7773241,21.56501,31.45861,2017,6,2016,6
b178,A+,20.24897,20.42022,19.49328,19.61468,6.070738,0.6877439,0.04675202,7,0.6021262,14.34948,-6.696714,0.04783647,0.094793,0.02901702,0.002367984,0.03098284,0.001583156,0.5084539,0.003701974,0.003786816,0.1418024,0.02240459,0.02246822,0.1620453,0.02610656,0.01893203,0.8379547,0.1359387,0.05661076,1.875143,0.4696881,0.094793,0.6469068,0.01221855,0.3758879,0.9587461,0.5962493,0.9706054,1.014624,1.10165,0.7073285,0.4217442,0.03770293,0.1435719,0.8856826,-0.009765569,0.0685454,18.80124,7.838256,19.8136,0.1558638,0.08265646,0.01906067,0.008517223,4.169127,5.06956,1.186783,5.028273,3.558631,20.25715,20.59014,19.46866,19.65105,6.016157,0.6679859,-0.05922831,6,0.5766366,14.57398,-8.697548,0.04813201,0.08247415,0.01990292,0.002069501,0.02431335,0.00202481,0.4991522,0.003520844,0.003570497,0.20203,0.01390649,0.02187738,0.1243026,0.01742733,0.01568128,0.8756974,0.1068753,0.04268448,2.081173,0.4545288,0.08247415,0.6149335,0.01132995,0.5197364,0.9395752,0.5024183,0.9487944,1.029188,1.057622,0.798766,0.4013146,0.05303715,0.160307,0.8332774,-0.01859082,0.06440068,18.68354,5.652884,12.41908,0.1028301,0.05609085,-0.0209365,-0.008185815,5.773266,5.06956,1.395128,5.664486,4.101056,2017,6,2016,6
b179,A,22.38133,22.24108,21.47717,21.86234,8.201934,1.010266,0.1662612,6,0.922911,14.03914,-33.64487,0.08333954,0.1674246,0.06919933,0.01218787,0.05271936,0.001301259,6.996276,0.01368506,0.01435956,0.2256134,0.04697206,0.03352282,0.280682,0.06065712,0.03857022,0.719318,0.2200249,0.1008327,1.60308,0.4048803,0.1674246,0.4195447,0.384432,1.457861,0.6477265,0.5898165,1.052242,0.9687441,1.400623,0.9245505,0.5453152,0.2175654,0.4568294,0.6803343,0.01955583,0.07026722,19.88971,5.05656,6.439814,0.1087213,0.06470221,0.03610691,0.02472329,7.59563,1.417971,0.8691373,5.474636,8.356257,22.32991,22.30359,21.39844,21.82908,8.227376,1.14546,0.2437645,5,0.8476235,14.07621,-25.75583,-0.07440329,0.148831,0.06523271,0.01312474,0.05624705,0.001290213,-5.264545,0.01444937,0.01510331,0.2502168,0.04329802,-0.02910644,0.2639716,0.05774738,-0.02988283,0.7360284,0.2062242,0.1070454,1.827643,0.3939739,0.148831,0.4317913,0.438493,1.298777,0.5972242,0.6526292,1.063609,0.9631675,1.490617,0.930783,0.6074562,0.2135478,0.4363109,0.650094,0.02332584,0.009935502,19.9481,4.514573,6.212174,0.1210442,0.07335591,0.05641147,0.03509872,6.866938,1.433132,0.974019,5.952445,9.175986,2017,6,2016,6
b180,A,21.0115,21.94704,19.94118,20.59157,6.204558,1.146764,-0.5450451,16,0.8171573,15.74248,7.59784,0.07780044,0.1941936,0.02183321,-0.000276742,0.04533885,0.001142469,0.9901706,0.002363607,0.002542234,0.009642118,0.01761814,0.0266779,0.05572572,0.01778967,0.01046764,0.9442743,0.03793605,0.1309463,2.345067,0.3429016,0.1941936,0.07655124,0.07088393,14.43857,1.222844,0.09852933,1.316137,0.4935627,1.757626,1.83501,0.08127797,0.01767539,0.08780353,0.5218421,0.198922,0.03061931,19.19677,38.2316,36.78999,0.1396562,0.09176785,0.138477,0.03570305,0.2267668,3.71348,1.867203,3.913394,4.018495,20.95937,21.86873,19.92264,20.52146,6.261492,0.5535125,-0.1593422,15,2.025098,15.60724,7.183286,0.1103793,0.1974812,0.02468586,-0.000519204,0.05029624,0.001827858,1.378994,0.002363607,0.002542234,0.01071273,0.02004133,0.03914193,0.05836518,0.02025835,0.01576561,0.9416348,0.03810683,0.1403147,0.89871,0.354613,0.1974812,0.07655124,0.1018153,14.43857,1.184337,0.09852933,1.318589,0.4935627,1.709828,1.731651,0.08832463,0.01767539,0.08780353,0.5494579,0.1956348,0.04586785,17.77923,38.2316,-2.147633,-0.05165831,-0.0333396,-0.05385939,-0.01400072,0.2503591,3.344911,1.867203,3.723557,4.088127,2017,6,2016,6
b181,A+,21.19137,20.59852,20.41472,20.57529,7.624131,1.528009,-0.5450451,6,3.157831,12.97439,6.510686,0.04125112,0.1433301,0.03032867,0.008024069,0.01676416,0.001873058,2.903625,0.01141269,0.01163273,0.3763004,0.01891598,0.0189732,0.5220829,0.03032867,0.03432513,0.4779171,0.4917543,0.02273277,0.2809232,0.4599439,0.1433301,0.3750451,0.2264446,1.064572,1.195197,0.5849704,1.54507,0.7182849,0.996684,0.7408202,0.4333578,0.1072694,0.2667613,0.8516596,0.1857247,0.03894146,20.04567,2.657452,36.78999,0.4323971,0.1779905,0.2474343,0.1578779,15.9126,0.7956656,0.5527496,3.523988,8.337511,21.2671,20.99903,20.42864,20.7008,7.647309,1.528009,0.9172658,5,3.157831,13.35172,4.003769,0.2175869,0.1324416,0.1788006,0.008544474,0.1229542,0.000585301,15.84028,0.009309719,0.01097126,0.05791255,0.137014,0.09407937,0.5861895,0.1607548,0.1230028,0.4138105,0.5044301,0.2679001,0.2809232,0.4323761,0.1324416,0.2413422,0.1381019,0.3902307,1.465182,0.4515348,1.699948,0.5505122,1.127077,0.9044229,0.4083784,0.059907,0.2515223,0.7617299,0.2737152,0.1187596,19.0966,19.2058,9.292297,0.1040232,0.05904605,-0.01807978,-0.01341759,1.839197,0.9235801,0.7648555,2.532539,7.08926,2017,6,2016,6
b182,AA+,23.45959,23.40532,22.81811,22.71195,9.660103,0.6407592,-0.05680379,5,0.6279134,13.16632,-9.220806,0.04697553,0.1268905,0.06677811,0.005956104,0.03684996,0.001764556,13.69062,0.007819063,0.008069923,0.2009786,0.03108589,0.0247333,0.2811475,0.03890495,0.02611259,0.7188525,0.2422426,0.0559223,1.432176,0.5265145,0.1268905,0.6292365,0.5414466,0.55859,0.3194252,0.8258482,0.4956168,1.197792,0.8911839,0.4925288,0.406754,0.09006072,0.3120918,1.111997,-0.1464998,0.05396545,20.53756,8.540423,7.437444,0.1006917,0.04767606,0.02392875,0.01196174,4.934193,2.372633,0.9471792,21.56501,11.77085,23.39698,23.33627,22.7028,22.70487,9.660103,0.8356424,-0.1195476,5,0.7277615,13.02449,-5.315567,0.06297233,0.1140628,0.06566352,0.007132274,0.03475843,0.001871723,16.35394,0.009121153,0.009382096,0.2469579,0.02781288,0.03145352,0.2783116,0.03693404,0.03342227,0.7216884,0.2413776,0.05240344,1.376928,0.4994817,0.1140628,0.6765267,0.5414466,0.5553097,0.3194252,0.8437712,0.4956168,1.233936,0.9933223,0.5434923,0.4585832,0.1013581,0.3533454,0.9979288,-0.1704306,0.06130505,20.53547,7.199038,6.899034,0.1011682,0.05063653,-0.03451739,-0.01835797,5.717971,2.407754,0.9410947,21.56501,11.99332,2017,6,2016,6
b183,AA-,21.4478,21.41686,20.87687,20.6154,7.080026,0.8298225,-0.0157835,5,0.9447226,14.33683,6.299987,0.08688736,0.08530069,0.07802396,0.0051987,0.07139111,0.001916879,9.83031,0.007175825,0.007686675,0.09745142,0.06645907,0.04901315,0.2014198,0.0736349,0.05055361,0.7985802,0.1277849,0.1140431,0.8162672,0.5649965,0.08530069,0.4111029,0.2691072,1.104891,1.100516,0.5734654,1.505715,0.8067677,0.5982834,0.4893164,0.280606,0.1351709,0.268312,1.298832,0.1398109,0.07393415,19.43034,10.87317,13.50835,0.2000505,0.08702267,0.10571,0.0474295,3.546922,1.933194,0.9695282,8.884687,12.18984,21.08639,21.08715,20.37138,20.41465,6.785588,1.247699,0.6320849,5,0.9163276,14.30156,34.07202,0.0726237,0.0658381,0.05615548,0.004881501,0.05272026,0.001546787,8.314147,0.006427124,0.006738818,0.1220017,0.04625348,0.03548481,0.1740711,0.05268061,0.03545812,0.8259289,0.1213905,0.09462337,1.140904,0.4891847,0.0658381,0.4779565,0.3654851,0.4963642,0.808689,1.043895,1.2745,0.9085379,0.9428039,0.5108962,0.5333217,0.1070014,0.3225939,0.9576546,0.06860364,0.05836216,18.66026,8.737264,4.481858,0.04384202,0.02239518,-0.03971766,-0.02027313,5.740334,1.960086,1.000753,7.536161,12.56288,2017,6,2016,6
b184,AA,22.98732,22.61363,22.50858,22.02086,8.847072,0.3649874,0.2112313,5,1.205196,13.76656,5.246096,0.1474618,0.3066495,0.173992,0.005852977,0.1146571,0.00070678,7.096587,0.006879987,0.008187794,0.04129486,0.137014,0.09136278,0.3891312,0.1607602,0.1284224,0.6108688,0.2225248,0.1774174,0.5094808,0.6195693,0.3066495,0.4883876,0.4361616,1.165366,0.7588544,0.4960417,1.345872,0.8820553,0.535965,0.4104327,0.2035917,0.130241,0.2818542,1.6286,0.08795239,0.1429703,20.9953,25.28958,27.73024,0.3326782,0.126561,0.1459913,0.08070366,2.353888,1.035413,0.6881917,6.256569,9.989323,22.97415,22.58396,22.36047,22.19467,8.856376,0.8791152,-0.1546675,5,1.133741,13.72758,9.938097,0.127705,0.2247282,0.1446895,0.003856474,0.09319474,0.002004203,5.299729,0.00681722,0.007843607,0.04951724,0.1308564,0.06913381,0.3646646,0.1376737,0.1021292,0.6353354,0.2269909,0.1636262,0.7472734,0.5413557,0.2247282,0.4732415,0.422076,1.289895,0.6737317,0.4982897,1.165779,0.9268658,0.7232338,0.5654543,0.2817601,0.1717686,0.3195425,1.180339,0.05074695,0.1173368,20.9127,21.22412,26.41391,0.2557074,0.1172788,0.0607737,0.04117667,3.262505,1.049188,0.6769249,6.424303,9.992827,2017,6,2016,6
b185,A+,20.78776,20.1444,20.19431,19.98386,7.379008,1.430746,-0.2958632,5,1.511873,12.76539,2.513469,0.01806107,0.09448413,0.03162313,0.01748894,0.01391583,0.001974583,1.26032,0.02124628,0.02135806,0.8023585,0.005233507,0.009977318,0.4937535,0.02647979,0.01898537,0.5062465,0.4672737,0.004978714,0.5359005,0.5524211,0.09448413,0.3433369,0.1885482,6.326875,1.179978,0.2363066,1.454157,0.7422797,0.3250358,0.6553498,0.1548635,0.2369764,0.426967,1.234243,0.1644181,0.03013926,18.38775,1.488408,1.15866,0.003958005,0.00177152,-0.008853519,-0.007540339,25.69182,0.98592,0.5255266,4.347709,10.20305,20.78487,20.15753,20.13227,20.04946,7.372118,1.498802,0.5401266,5,2.133116,12.78541,3.992587,0.08771334,0.09405595,0.09960378,0.0237033,0.05064478,0.001780284,6.044611,0.02703711,0.0290036,0.285085,0.06780166,0.0456714,0.5181557,0.09483877,0.08552548,0.4818443,0.4233169,0.06953611,0.4315427,0.5206894,0.09405595,0.3869392,0.1824343,0.6326529,1.81716,1.139274,2.222647,0.6469635,0.3857142,0.4303006,0.4902301,0.135827,0.3833929,1.08633,0.2739376,0.06820711,18.73745,3.683966,3.761065,0.08317038,0.03986444,0.0277779,0.0249326,7.208078,1.041063,0.5340093,5.81057,8.492698,2017,6,2016,6
b186,BBB+,21.44696,20.71425,20.82127,20.68146,4.729156,1.479363,-0.1975372,5,0.8293479,16.5079,1.958507,-0.359858,-0.1294431,0.1023798,0.02057356,0.04800014,0.002273351,-5.264545,0.02530374,0.0273427,0.253356,0.07457052,-0.1019321,0.1947793,0.09987426,-0.1465203,0.8052207,0.09490504,0.06700186,1.049718,0.5348959,-0.1294431,0.289502,0.01132995,4.93469,0.4953464,0.2614695,0.4978826,1.293253,0.7941251,0.6892934,0.1802292,0.2488655,0.4642166,1.150056,-0.1851308,-0.07357623,19.26954,4.046034,6.536057,0.1447518,0.06732467,0.1397712,0.135263,9.434468,5.06956,0.4806057,17.68767,31.45861,21.5627,20.39796,21.08926,20.58756,4.729156,1.215476,-0.3980163,5,0.7188088,16.5079,0.8387094,-0.142452,0.008997571,0.1060696,0.02375513,0.03208523,0.002128787,-3.888655,0.03057803,0.0329596,0.2973496,0.07225726,-0.08864477,0.2203999,0.1028353,-0.1465203,0.7796001,0.1175646,0.03619559,0.8431549,0.6228577,0.008997571,0.2508504,0.01132995,0.4262084,0.8973299,1.3845,0.9029211,1.018239,0.5215081,0.2539329,0.3515702,0.06716239,0.2530298,1.651519,-0.01535439,-0.07357623,19.18265,3.468818,6.404964,0.1367288,0.05156621,0.1285405,0.1553753,7.645707,5.06956,0.3709705,13.87179,31.45861,2017,6,2016,6
b187,B-,18.50173694,18.24396454,17.62708414,17.96215722,4.852030264,0.969232695,-0.545045066,65,1.353027699,12.69306721,-6.223999229,-0.432280704,-0.129443097,-0.04170263,0.085964245,-0.034289037,0.000458451,-0.167324043,0.103517452,0.059893864,-0.165672787,-0.116039887,-0.101932122,0.038196658,-0.04766605,-0.146520274,0.961803342,0.41752261,-0.333623696,1.033269715,0.41700678,-0.129443097,0.478732651,0.329772714,2.876702195,0.648196927,0.413147655,0.967130018,1.023083628,1.244983482,0.989311018,0.408731527,0.348479851,0.534168442,0.715285814,-0.013560491,-0.073576232,18.31686773,-1.153352345,-0.097167154,-0.074844454,-0.043633809,-0.082825766,-0.125687534,-2.348185156,1.259927002,0.384181774,2.532539453,20.45531694,18.8186103,18.25551542,17.95457381,18.27136715,5.170483995,0.81809318,-0.332493322,65,2.422541675,13.08503142,22.0848329,-0.159036962,-0.129443097,-0.04170263,0.039834834,-0.034289037,0.001564577,-0.056655016,0.042582385,0.037398245,-0.44339332,-0.116039887,-0.06702731,0.088813397,-0.04766605,-0.117706594,0.911186604,0.184850894,-0.187293543,0.56664406,0.421457435,-0.129443097,0.395673044,0.392281201,3.07629952,0.660291974,0.212116305,1.086509049,0.921004985,1.133682567,1.132497636,0.240221214,0.419224615,0.419224615,0.728481291,0.04129073,-0.045868495,18.26426918,-1.153352345,-1.590200038,-0.099022737,-0.062807902,-0.056625812,-0.057530581,-8.513693175,0.936315045,0.569443971,2.807576318,22.14501263,2018,6,2017,6
